IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1,,,,,,1,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1,,,,,,1,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.1,,,,,,1.1,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.1,,,,,,1.1,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.1,,,,,,1.1,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.1,,,,,,1.1,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,ESP,Spain,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.3,,,,,,1.3,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,AND,Andorra,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.4,,,,,,1.4,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.5,,,,,,1.5,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.5,,,,,,1.5,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.5,,,,,,1.5,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.5,,,,,,1.5,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.5,,,,,,1.5,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.5,,,,,,1.5,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.6,,,,,,1.6,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.6,,,,,,1.6,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.6,,,,,,1.6,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.6,,,,,,1.6,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.6,,,,,,1.6,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.6,,,,,,1.6,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.7,,,,,,1.7,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.7,,,,,,1.7,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.7,,,,,,1.7,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.7,,,,,,1.7,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.7,,,,,,1.7,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2018-08-30T05:00:00.000Z
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,1.9,,,,,,1.9,,,EN,2018-08-30T05:00:00.000Z
