IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,32,,,,,,32,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,32.1,,,,,,32.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32.2,,,,,,32.2,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32.4,,,,,,32.4,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32.5,,,,,,32.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32.6,,,,,,32.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,32.6,,,,,,32.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,CAN,Canada,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32.9,,,,,,32.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32.9,,,,,,32.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32.9,,,,,,32.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Male,MLE,,,,,,,,,,33,,,,,,33,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,33.4,,,,,,33.4,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,33.4,,,,,,33.4,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,33.5,,,,,,33.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,33.6,,,,,,33.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,33.7,,,,,,33.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,33.7,,,,,,33.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,34,,,,,,34,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,34.1,,,,,,34.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,34.3,,,,,,34.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,34.3,,,,,,34.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,34.4,,,,,,34.4,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,34.7,,,,,,34.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,34.8,,,,,,34.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,34.8,,,,,,34.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,34.8,,,,,,34.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,35,,,,,,35,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,35,,,,,,35,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,35.2,,,,,,35.2,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,35.5,,,,,,35.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,35.6,,,,,,35.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,35.9,,,,,,35.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,36.1,,,,,,36.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.1,,,,,,36.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.2,,,,,,36.2,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,36.2,,,,,,36.2,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.4,,,,,,36.4,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,36.7,,,,,,36.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.7,,,,,,36.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.8,,,,,,36.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.9,,,,,,36.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.9,,,,,,36.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37.3,,,,,,37.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37.3,,,,,,37.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37.3,,,,,,37.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,ESP,Spain,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37.3,,,,,,37.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,37.7,,,,,,37.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.7,,,,,,37.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37.8,,,,,,37.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38,,,,,,38,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38,,,,,,38,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.1,,,,,,38.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.1,,,,,,38.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.3,,,,,,38.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.4,,,,,,38.4,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.4,,,,,,38.4,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.7,,,,,,38.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Male,MLE,,,,,,,,,,38.8,,,,,,38.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39,,,,,,39,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39,,,,,,39,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.1,,,,,,39.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.2,,,,,,39.2,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.3,,,,,,39.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.5,,,,,,39.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.5,,,,,,39.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,39.6,,,,,,39.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.9,,,,,,39.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,4.1,,,,,,4.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,4.1,,,,,,4.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,4.3,,,,,,4.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,4.6,,,,,,4.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.7,,,,,,4.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.8,,,,,,4.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40,,,,,,40,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40,,,,,,40,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.1,,,,,,40.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,40.2,,,,,,40.2,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.3,,,,,,40.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,AND,Andorra,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.5,,,,,,40.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.5,,,,,,40.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.6,,,,,,40.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.6,,,,,,40.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.7,,,,,,40.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.8,,,,,,40.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.8,,,,,,40.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.8,,,,,,40.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.8,,,,,,40.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.9,,,,,,40.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.3,,,,,,41.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.3,,,,,,41.3,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.4,,,,,,41.4,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.5,,,,,,41.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.6,,,,,,41.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.6,,,,,,41.6,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.7,,,,,,41.7,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.8,,,,,,41.8,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.9,,,,,,41.9,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,42.1,,,,,,42.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.1,,,,,,42.1,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,EUR,Europe,Country,AUT,Austria,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,42.5,,,,,,42.5,,,EN,2020-07-23T05:00:00.000Z
SA_0000001416,"Alcohol, heavy episodic drinking (15+), drinkers only, past 30 days (%)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,42.5,,,,,,42.5,,,EN,2020-07-23T05:00:00.000Z
